product_id,product_name,vendor,category,price,original_price,rating,review_count,in_stock,sku,tags,description,created_at,image_url,product_url,is_discounted,discount_amount,discount_percentage,stock_status,created_date,created_year,created_month,created_month_name,price_category,rating_category
62,Compact Smart Watch,HomeNest,Electronics,102.16,,4.4,286,0,SKU-ELE-0062,"gadgets, digital, USB",High-quality compact smart watch from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-11 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Smart,https://scrapingsandbox.com/product/62,0,0.0,0.0,Out of Stock,2023-11-11,2023,11,November,Premium,Very Good
63,Professional Watch,StyleCraft,Clothing,100.01,152.56,3.1,221,1,SKU-CLO-0063,streetwear,High-quality professional watch from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2023-09-24 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Watch,https://scrapingsandbox.com/product/63,1,52.55,34.45,In Stock,2023-09-24,2023,9,September,Premium,Average
64,Professional Thermometer,UrbanThread,Health,199.47,315.88,3.6,4,0,SKU-HEA-0064,"supplements, medical, fitness",High-quality professional thermometer from UrbanThread. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2023-02-06 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Thermometer,https://scrapingsandbox.com/product/64,1,116.41,36.85,Out of Stock,2023-02-06,2023,2,February,Luxury,Good
65,Classic Litter Box,SparkleBox,Pet Supplies,53.01,,3.1,228,0,SKU-PET-0065,"dogs, cats, food",High-quality classic litter box from SparkleBox. Perfect for everyday use. Features premium materials and thoughtful design. This pet supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-22 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Litter,https://scrapingsandbox.com/product/65,0,0.0,0.0,Out of Stock,2023-03-22,2023,3,March,Affordable,Average
66,Vintage Trunk Organizer,StyleCraft,Automotive,182.08,231.24,3.7,198,1,SKU-AUT-0066,"maintenance, travel, safety",High-quality vintage trunk organizer from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-15 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Trunk,https://scrapingsandbox.com/product/66,1,49.16,21.26,In Stock,2023-03-15,2023,3,March,Luxury,Good
67,Lightweight Toe Ring,FitPro,Jewelry,188.36,,4.4,243,1,SKU-JEW-0067,fashion,High-quality lightweight toe ring from FitPro. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-24 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Toe,https://scrapingsandbox.com/product/67,0,0.0,0.0,In Stock,2022-07-24,2022,7,July,Luxury,Very Good
68,Wireless Stamp Set,GlowUp,Office Supplies,45.66,,4.5,328,1,SKU-OFF-0068,"desk, school, work",High-quality wireless stamp set from GlowUp. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-26 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Stamp,https://scrapingsandbox.com/product/68,0,0.0,0.0,In Stock,2023-10-26,2023,10,October,Budget,Excellent
69,Lightweight Cardigan,HomeNest,Clothing,11.02,,4.3,194,1,SKU-CLO-0069,"streetwear, casual, unisex",High-quality lightweight cardigan from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-10 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Cardigan,https://scrapingsandbox.com/product/69,0,0.0,0.0,In Stock,2023-01-10,2023,1,January,Budget,Very Good
70,Classic Moisturizer,HomeNest,Beauty,143.0,181.21,4.4,474,1,SKU-BEA-0070,cosmetics,High-quality classic moisturizer from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2022-06-13 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Moisturizer,https://scrapingsandbox.com/product/70,1,38.21,21.09,In Stock,2022-06-13,2022,6,June,Premium,Very Good
71,Classic Canvas,AutoParts Pro,Art,21.25,34.51,3.6,471,1,SKU-ART-0071,"supplies, creative, drawing",High-quality classic canvas from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2022-10-08 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Canvas,https://scrapingsandbox.com/product/71,1,13.26,38.42,In Stock,2022-10-08,2022,10,October,Budget,Good
72,Handcrafted Speaker Cable,PawPal,Music,70.07,,3.2,125,1,SKU-MUS-0072,"instruments, performance",High-quality handcrafted speaker cable from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-17 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Speaker,https://scrapingsandbox.com/product/72,0,0.0,0.0,In Stock,2022-02-17,2022,2,February,Affordable,Average
73,Advanced Pick Set,TechVault,Music,128.87,,4.2,182,1,SKU-MUS-0073,audio,High-quality advanced pick set from TechVault. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-10 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Pick,https://scrapingsandbox.com/product/73,0,0.0,0.0,In Stock,2023-07-10,2023,7,July,Premium,Very Good
74,Lightweight Tuner,VitalLife,Music,148.14,237.51,3.4,74,0,SKU-MUS-0074,"instruments, audio, recording",High-quality lightweight tuner from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-07 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Tuner,https://scrapingsandbox.com/product/74,1,89.37,37.63,Out of Stock,2022-01-07,2022,1,January,Premium,Average
75,Limited Edition File Folder,ProGear,Office Supplies,55.52,75.48,4.4,265,1,SKU-OFF-0075,"organization, school, work",High-quality limited edition file folder from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-01 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=File,https://scrapingsandbox.com/product/75,1,19.96,26.44,In Stock,2023-11-01,2023,11,November,Affordable,Very Good
76,Lightweight Socks Pack,PawPal,Clothing,187.14,,3.7,458,0,SKU-CLO-0076,"apparel, casual",High-quality lightweight socks pack from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-29 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Socks,https://scrapingsandbox.com/product/76,0,0.0,0.0,Out of Stock,2023-07-29,2023,7,July,Luxury,Good
77,Modern Coffee Beans,DeskMate,Food & Beverage,6.22,7.76,4.3,174,1,SKU-FOO-0077,"organic, gourmet, drinks",High-quality modern coffee beans from DeskMate. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2023-12-17 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Coffee,https://scrapingsandbox.com/product/77,1,1.54,19.85,In Stock,2023-12-17,2023,12,December,Budget,Very Good
78,Wireless Car Vacuum,PawPal,Automotive,42.41,,4.8,143,1,SKU-AUT-0078,car,High-quality wireless car vacuum from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2023-09-08 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Car,https://scrapingsandbox.com/product/78,0,0.0,0.0,In Stock,2023-09-08,2023,9,September,Budget,Excellent
79,Classic Pill Organizer,SoundWave,Health,141.59,187.55,4.8,210,1,SKU-HEA-0079,"supplements, fitness",High-quality classic pill organizer from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2022-04-29 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Pill,https://scrapingsandbox.com/product/79,1,45.96,24.51,In Stock,2022-04-29,2022,4,April,Premium,Excellent
80,Portable Planner,VitalLife,Books,16.64,,3.5,73,1,SKU-BOO-0080,"reading, bestseller, paperback",High-quality portable planner from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This books product has been carefully crafted to meet the highest standards of quality and performance.,2023-05-30 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Planner,https://scrapingsandbox.com/product/80,0,0.0,0.0,In Stock,2023-05-30,2023,5,May,Budget,Good
81,Eco-Friendly Blood Pressure Monitor,AutoParts Pro,Health,115.64,,3.8,499,1,SKU-HEA-0081,"wellness, supplements, medical",High-quality eco-friendly blood pressure monitor from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2022-12-12 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Blood,https://scrapingsandbox.com/product/81,0,0.0,0.0,In Stock,2022-12-12,2022,12,December,Premium,Good
82,Portable Sneakers,PlayZone,Clothing,24.83,,3.5,46,1,SKU-CLO-0082,"apparel, unisex",High-quality portable sneakers from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2022-09-21 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Sneakers,https://scrapingsandbox.com/product/82,0,0.0,0.0,In Stock,2022-09-21,2022,9,September,Budget,Good
83,Ultra Locket,MindBooks,Jewelry,158.09,223.34,3.6,291,1,SKU-JEW-0083,"accessories, handmade, sterling",High-quality ultra locket from MindBooks. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2022-10-16 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Locket,https://scrapingsandbox.com/product/83,1,65.25,29.22,In Stock,2022-10-16,2022,10,October,Luxury,Good
84,Professional Vitamin Pack,VitalLife,Health,90.2,,4.7,29,1,SKU-HEA-0084,"medical, natural, fitness",High-quality professional vitamin pack from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-19 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Vitamin,https://scrapingsandbox.com/product/84,0,0.0,0.0,In Stock,2023-03-19,2023,3,March,Affordable,Excellent
85,Ultra First Aid Kit,PlayZone,Health,56.04,90.93,3.3,269,1,SKU-HEA-0085,wellness,High-quality ultra first aid kit from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2022-11-14 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=First,https://scrapingsandbox.com/product/85,1,34.89,38.37,In Stock,2022-11-14,2022,11,November,Affordable,Average
86,Vintage Highlighters,MindBooks,Office Supplies,195.45,,4.2,167,1,SKU-OFF-0086,"stationery, desk, organization",High-quality vintage highlighters from MindBooks. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-02-27 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Highlighters,https://scrapingsandbox.com/product/86,0,0.0,0.0,In Stock,2023-02-27,2023,2,February,Luxury,Very Good
87,Pro Headphones,TechVault,Music,86.34,,3.6,191,1,SKU-MUS-0087,"instruments, performance",High-quality pro headphones from TechVault. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-09-20 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Headphones,https://scrapingsandbox.com/product/87,0,0.0,0.0,In Stock,2022-09-20,2022,9,September,Affordable,Good
88,Organic Clock,ProGear,Home & Garden,90.92,144.05,4.2,72,1,SKU-HOM-0088,"decor, kitchen, living room",High-quality organic clock from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-18 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Clock,https://scrapingsandbox.com/product/88,1,53.13,36.88,In Stock,2022-02-18,2022,2,February,Affordable,Very Good
89,Wireless Smart Watch,AutoParts Pro,Electronics,27.3,,4.8,102,0,SKU-ELE-0089,"tech, gadgets, digital",High-quality wireless smart watch from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2022-08-21 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Smart,https://scrapingsandbox.com/product/89,0,0.0,0.0,Out of Stock,2022-08-21,2022,8,August,Budget,Excellent
